case_id,ship_id (출고ID),year_quarter (연분기),territory_code (영업권역코드),brand (브랜드),trace_status (추적상태),trace_reason (추적사유),note (비고),updated_by (수정자),updated_at (수정시각),created_from (생성소스)
TRC_c56bd54817b8,S00001987,2025-Q2,T10,네시나정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_49f292f91d19,S00002008,2025-Q4,T06,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d73d1074c041,S00002040,2025-Q3,T07,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1313f8d87c2c,S00002043,2025-Q1,T08,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_23e255d2d824,S00002046,2025-Q1,T02,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_be304a79b797,S00002049,2025-Q1,T01,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d08f4a40e4bd,S00002066,2025-Q1,T09,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5f98c87a8f85,S00002105,2025-Q3,T10,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_78cc636a68a8,S00002110,2025-Q4,T04,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_a2986755cc0c,S00002115,2025-Q2,T08,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_34722484191d,S00002119,2025-Q1,T08,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5d673ada86cf,S00002132,2025-Q1,T10,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_904dd88707a5,S00002158,2025-Q1,T06,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_4ef72245ec63,S00002166,2025-Q3,T06,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_afcc0d1899c8,S00002198,2025-Q4,T05,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d530f1d45feb,S00002204,2025-Q1,T08,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_93bc2790f97d,S00002205,2025-Q2,T08,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_888b409235de,S00002211,2025-Q1,T01,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_c10a6d483134,S00002237,2025-Q3,T01,타미플루캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_eb74098b3d83,S00002238,2025-Q1,T01,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b4a1c6af43a1,S00002271,2025-Q3,T02,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_21ebf1a03ba4,S00002275,2025-Q2,T07,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_533045a24b8f,S00002288,2025-Q1,T04,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_4d27f7757e16,S00002293,2025-Q2,T07,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_81158c6ce6a8,S00002305,2025-Q4,T08,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_c48db6020db6,S00002344,2025-Q3,T07,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bece8692407e,S00002358,2025-Q4,T09,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_92c2d9ecc541,S00002359,2025-Q1,T09,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d75cd1ff9b70,S00002365,2025-Q1,T09,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d66fa9d33ccf,S00002371,2025-Q2,T03,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_463f73506f3b,S00002378,2025-Q1,T01,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2c59c0a7f742,S00002381,2025-Q3,T07,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_e96cfbdc8e6c,S00002396,2025-Q2,T02,아토르바정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_da3e4c6f6c25,S00002415,2025-Q4,T01,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_3e72ed8d863f,S00002430,2025-Q2,T06,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_99a791369164,S00002494,2025-Q4,T03,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_c72aae18f703,S00002501,2025-Q1,T01,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_25cec338abbd,S00002518,2025-Q1,T04,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2523f7acf2b6,S00002533,2025-Q1,T08,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8340e9b15a00,S00002541,2025-Q2,T09,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_a73225b672e7,S00002554,2025-Q4,T08,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_89384007f865,S00002574,2025-Q4,T01,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_94226eb7283b,S00002582,2025-Q4,T05,자누비아정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d6b5094710b9,S00002589,2025-Q2,T02,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bc144a92a0af,S00002591,2025-Q1,T02,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8b75995be8f1,S00002594,2025-Q1,T10,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_72a08ff399a9,S00002619,2025-Q4,T08,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_ccc15450c9bc,S00002682,2025-Q2,T10,자누비아정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_12e7d6097861,S00002689,2025-Q3,T06,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5a77aff974f7,S00002696,2025-Q3,T06,아토르바정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_edc15c4ef0a0,S00002705,2025-Q2,T09,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_87a58a6aa73c,S00002706,2025-Q2,T09,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_a1f71463c7ca,S00002714,2025-Q1,T01,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5137774f1ccc,S00002726,2025-Q3,T01,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_de94ae82314a,S00002741,2025-Q3,T03,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bce8efd38aeb,S00002754,2025-Q1,T03,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_42bd81b71381,S00002758,2025-Q3,T04,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_885dcb60cbd9,S00002785,2025-Q4,T04,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_dba91c555cc1,S00002786,2025-Q4,T04,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8ae86c1c77a1,S00002805,2025-Q2,T03,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_18a6c399ecf1,S00002838,2025-Q2,T10,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5e6b4251fcbe,S00002844,2025-Q2,T10,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2ef70fcd4808,S00002849,2025-Q3,T05,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2b3e4f5637eb,S00002869,2025-Q3,T03,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_4c7bff956a38,S00002890,2025-Q1,T07,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d8da7143e30e,S00002894,2025-Q3,T06,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_ee7c0cbabad0,S00002928,2025-Q4,T07,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_e0afb2017e43,S00002933,2025-Q3,T05,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_dca2c07c31fd,S00002946,2025-Q2,T08,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_01085a90762e,S00002986,2025-Q1,T07,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_a64df00244d1,S00002990,2025-Q4,T06,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b12165890519,S00002994,2025-Q2,T07,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_01ab57dadec2,S00003003,2025-Q2,T09,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_877f86f1e266,S00003011,2025-Q1,T05,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_9cbe6894fd5a,S00003018,2025-Q3,T04,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d7549d25d1cc,S00003021,2025-Q3,T10,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_e209829450c3,S00003030,2025-Q4,T04,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_cfcbddc026f3,S00003070,2025-Q4,T02,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_65dbd6f493df,S00003073,2025-Q2,T03,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5091a563974b,S00003088,2025-Q1,T04,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_50f7a27e48fa,S00003111,2025-Q2,T02,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_a029efd71458,S00003118,2025-Q3,T08,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_40e9c391859a,S00003125,2025-Q4,T05,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8203ccde34eb,S00003139,2025-Q1,T01,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_57975aba7e57,S00003147,2025-Q1,T06,네시나정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_902b1e11e20e,S00003152,2025-Q4,T01,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_c2ee0cecd62d,S00003174,2025-Q3,T08,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_7aade67b962c,S00003185,2025-Q4,T03,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_aca638334e28,S00003191,2025-Q3,T07,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_19f0f7646264,S00003201,2025-Q3,T06,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_28a749335e9d,S00003209,2025-Q2,T10,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_04e38c30afd5,S00003211,2025-Q3,T08,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_12c14eb27e15,S00003220,2025-Q2,T08,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_134a3cdda3ec,S00003228,2025-Q4,T07,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_ce79e9c733ee,S00003234,2025-Q4,T01,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_942f26bb353e,S00003240,2025-Q3,T10,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_7f5ba07ba4f3,S00003261,2025-Q4,T09,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8f0d0cc0db75,S00003275,2025-Q4,T02,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_0b5dfbb512b4,S00003282,2025-Q1,T04,자누비아정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_0cc354ff9245,S00003284,2025-Q1,T10,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_c1b30d06e9cc,S00003290,2025-Q1,T01,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_86ee1764f8ed,S00003322,2025-Q4,T10,자누비아정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_76bed17df967,S00003356,2025-Q2,T03,아토르바정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6b4bf4f43b4f,S00003364,2025-Q3,T03,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_094791ba8843,S00003370,2025-Q2,T06,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8121727e4690,S00003377,2025-Q3,T02,타미플루캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_da56cc551e14,S00003380,2025-Q2,T02,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_464803ad3ac0,S00003384,2025-Q1,T10,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_a2423c117a21,S00003392,2025-Q2,T10,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b664e7b2f39a,S00003398,2025-Q3,T09,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b302e9213826,S00003409,2025-Q1,T01,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_715d3e72c453,S00003419,2025-Q4,T02,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_154112f77e8a,S00003421,2025-Q2,T03,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_cc0d3f21576f,S00003449,2025-Q4,T08,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_884deb79bbf2,S00003454,2025-Q2,T09,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bc5578db596c,S00003455,2025-Q4,T09,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_3101a1efe8b1,S00003456,2025-Q3,T08,아토르바정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6b9a05920c60,S00003484,2025-Q2,T03,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_806aad92effa,S00003520,2025-Q3,T04,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_12438f309fcd,S00003533,2025-Q3,T01,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_14cdbeaf9ffb,S00003535,2025-Q1,T08,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_89f3818332b4,S00003543,2025-Q4,T06,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_9cdc66ffc3a1,S00003561,2025-Q2,T04,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_dc96e0708a20,S00003583,2025-Q4,T09,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_db1d9ed9d7fa,S00003585,2025-Q3,T03,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_a8c842da5125,S00003587,2025-Q1,T01,네시나정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2b5f3e28e422,S00003593,2025-Q2,T05,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d16bab489908,S00003604,2025-Q3,T09,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bfc8a8f75a93,S00003621,2025-Q4,T02,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_3b5eb534224c,S00003632,2025-Q2,T07,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_cb8d170be4e1,S00003648,2025-Q3,T08,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d2e6cdbbd088,S00003650,2025-Q1,T06,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_07c0e0a514a3,S00003655,2025-Q4,T03,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_67baedb99128,S00003670,2025-Q4,T06,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5ac8c24d2266,S00003673,2025-Q4,T05,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b207bae3af3f,S00003678,2025-Q3,T04,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_e40cf6cecaed,S00003687,2025-Q4,T04,네시나정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_925dca00ef9a,S00003691,2025-Q3,T03,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_9399693934d0,S00003696,2025-Q3,T07,아토르바정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d8dc0dffa9f5,S00003704,2025-Q3,T09,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
