year_quarter (연분기),territory_code (영업권역코드),brand (브랜드),overlap_group_id (중첩그룹ID),participant_count (참여자수),pool_amount_pre_share (풀쉐어전금액),pool_amount_post_share (풀쉐어후금액),pool_amount_hosp_share (풀병원배분금액),pool_amount_clinic_share (풀의원배분금액),rounding_delta_sum (라운딩보정합),overlap_generated_rows (중첩생성행수),participant_type_set (참여자유형집합),share_rule_source_set (룰소스집합),conservation_gap (보전성갭)
2025-Q1,T02,아모잘탄정,OG_2025-Q1_T02_아모잘탄정_01,10,39176690.0,39176690.0,19588345.0,19588345.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아모잘탄정,OG_2025-Q1_T02_아모잘탄정_02,9,50648998.0,50648998.0,25324499.0,25324499.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아모잘탄정,OG_2025-Q1_T02_아모잘탄정_03,9,81539151.0,81539151.0,40769575.5,40769575.5,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아모잘탄정,OG_2025-Q1_T02_아모잘탄정_04,13,53452605.0,53452605.0,26726302.5,26726302.5,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아모잘탄정,OG_2025-Q1_T02_아모잘탄정_05,14,71945098.0,71945098.0,35972549.0,35972549.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아토르바정,OG_2025-Q1_T02_아토르바정_01,7,21998979.0,21998979.0,10999489.5,10999489.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아토르바정,OG_2025-Q1_T02_아토르바정_02,12,40362178.0,40362178.0,20181089.0,20181089.0,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아토르바정,OG_2025-Q1_T02_아토르바정_03,12,32045912.0,32045912.0,16022956.0,16022956.0,0.04,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아토르바정,OG_2025-Q1_T02_아토르바정_04,6,17777614.0,17777614.0,8888807.0,8888807.0,-0.01,3,"clinic,mixed",direct,0.0
2025-Q1,T02,아토르바정,OG_2025-Q1_T02_아토르바정_05,15,22432428.0,22432428.0,11216214.0,11216214.0,0.02,6,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아토젯정,OG_2025-Q1_T02_아토젯정_01,6,75150306.0,75150306.0,37575153.0,37575153.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아토젯정,OG_2025-Q1_T02_아토젯정_02,7,79437195.0,79437195.0,39718597.5,39718597.5,-0.01,6,"clinic,mixed",direct,0.0
2025-Q1,T02,아토젯정,OG_2025-Q1_T02_아토젯정_03,9,79593885.0,79593885.0,39796942.5,39796942.5,-0.04,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아토젯정,OG_2025-Q1_T02_아토젯정_04,8,81539604.0,81539604.0,40769802.0,40769802.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,아토젯정,OG_2025-Q1_T02_아토젯정_05,11,82724580.0,82724580.0,41362290.0,41362290.0,0.0,6,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,엑스포지정,OG_2025-Q1_T02_엑스포지정_01,5,32898216.0,32898216.0,16449108.0,16449108.0,0.01,2,"hosp,mixed",direct,0.0
2025-Q1,T02,엑스포지정,OG_2025-Q1_T02_엑스포지정_02,7,61693628.0,61693628.0,30846814.0,30846814.0,-0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,엑스포지정,OG_2025-Q1_T02_엑스포지정_03,13,63346687.0,63346687.0,31673343.5,31673343.5,0.03,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,엑스포지정,OG_2025-Q1_T02_엑스포지정_04,8,9271400.0,9271400.0,4635700.0,4635700.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T02,엑스포지정,OG_2025-Q1_T02_엑스포지정_05,9,18903745.0,18903745.0,9451872.5,9451872.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,올메텍정,OG_2025-Q1_T02_올메텍정_01,15,37461522.0,37461522.0,18730761.0,18730761.0,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,올메텍정,OG_2025-Q1_T02_올메텍정_02,7,15697598.0,15697598.0,7848799.0,7848799.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,올메텍정,OG_2025-Q1_T02_올메텍정_03,9,22169203.0,22169203.0,11084601.5,11084601.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,올메텍정,OG_2025-Q1_T02_올메텍정_04,7,25616228.0,25616228.0,12808114.0,12808114.0,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,올메텍정,OG_2025-Q1_T02_올메텍정_05,9,33477604.0,33477604.0,16738802.0,16738802.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,자누비아정,OG_2025-Q1_T02_자누비아정_01,11,58238000.0,58238000.0,29119000.0,29119000.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,자누비아정,OG_2025-Q1_T02_자누비아정_02,9,197328000.0,197328000.0,98664000.0,98664000.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,자누비아정,OG_2025-Q1_T02_자누비아정_03,7,308920000.0,308920000.0,154460000.0,154460000.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,자누비아정,OG_2025-Q1_T02_자누비아정_04,11,136486000.0,136486000.0,68243000.0,68243000.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,자누비아정,OG_2025-Q1_T02_자누비아정_05,10,155350000.0,155350000.0,77675000.0,77675000.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,카나브정,OG_2025-Q1_T02_카나브정_01,8,42954192.0,42954192.0,21477096.0,21477096.0,-0.02,0,"clinic,hosp",direct,0.0
2025-Q1,T02,카나브정,OG_2025-Q1_T02_카나브정_02,13,95422401.0,95422401.0,47711200.5,47711200.5,-0.02,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,카나브정,OG_2025-Q1_T02_카나브정_03,14,72806241.0,72806241.0,36403120.5,36403120.5,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,카나브정,OG_2025-Q1_T02_카나브정_04,12,56533218.0,56533218.0,28266609.0,28266609.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,카나브정,OG_2025-Q1_T02_카나브정_05,9,33404286.0,33404286.0,16702143.0,16702143.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,타미플루캡슐,OG_2025-Q1_T02_타미플루캡슐_01,9,126332300.0,126332300.0,63166150.0,63166150.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,타미플루캡슐,OG_2025-Q1_T02_타미플루캡슐_02,9,50670800.0,50670800.0,25335400.0,25335400.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,타미플루캡슐,OG_2025-Q1_T02_타미플루캡슐_03,13,102010400.0,102010400.0,51005200.0,51005200.0,-0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,타미플루캡슐,OG_2025-Q1_T02_타미플루캡슐_04,5,10022700.0,10022700.0,5011350.0,5011350.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,타미플루캡슐,OG_2025-Q1_T02_타미플루캡슐_05,10,85916000.0,85916000.0,42958000.0,42958000.0,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,트라젠타정,OG_2025-Q1_T02_트라젠타정_01,8,15886000.0,15886000.0,7943000.0,7943000.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,트라젠타정,OG_2025-Q1_T02_트라젠타정_02,9,19119600.0,19119600.0,9559800.0,9559800.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,트라젠타정,OG_2025-Q1_T02_트라젠타정_03,9,12520800.0,12520800.0,6260400.0,6260400.0,-0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,트라젠타정,OG_2025-Q1_T02_트라젠타정_04,10,21507200.0,21507200.0,10753600.0,10753600.0,0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,트라젠타정,OG_2025-Q1_T02_트라젠타정_05,11,30662800.0,30662800.0,15331400.0,15331400.0,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,플라빅스정,OG_2025-Q1_T02_플라빅스정_01,10,102942000.0,102942000.0,51471000.0,51471000.0,0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,플라빅스정,OG_2025-Q1_T02_플라빅스정_02,6,63252000.0,63252000.0,31626000.0,31626000.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,플라빅스정,OG_2025-Q1_T02_플라빅스정_03,8,101178000.0,101178000.0,50589000.0,50589000.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,플라빅스정,OG_2025-Q1_T02_플라빅스정_04,10,106344000.0,106344000.0,53172000.0,53172000.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T02,플라빅스정,OG_2025-Q1_T02_플라빅스정_05,6,83160000.0,83160000.0,41580000.0,41580000.0,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,가브스정,OG_2025-Q1_T03_가브스정_01,7,31719225.0,31719225.0,15859612.5,15859612.5,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,가브스정,OG_2025-Q1_T03_가브스정_02,7,47094990.0,47094990.0,23547495.0,23547495.0,0.0,3,"clinic,mixed",direct,0.0
2025-Q1,T03,가브스정,OG_2025-Q1_T03_가브스정_03,8,106499025.0,106499025.0,53249512.5,53249512.5,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,가브스정,OG_2025-Q1_T03_가브스정_04,6,83793514.0,83793514.0,41896757.0,41896757.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,가브스정,OG_2025-Q1_T03_가브스정_05,7,33592011.0,33592011.0,16796005.5,16796005.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,글루코파지정,OG_2025-Q1_T03_글루코파지정_01,15,39283971.0,39283971.0,19641985.5,19641985.5,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,글루코파지정,OG_2025-Q1_T03_글루코파지정_02,10,38431416.0,38431416.0,19215708.0,19215708.0,-0.03,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,글루코파지정,OG_2025-Q1_T03_글루코파지정_03,17,42463998.0,42463998.0,21231999.0,21231999.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,글루코파지정,OG_2025-Q1_T03_글루코파지정_04,7,19279447.0,19279447.0,9639723.5,9639723.5,0.0,6,"clinic,mixed",direct,0.0
2025-Q1,T03,글루코파지정,OG_2025-Q1_T03_글루코파지정_05,10,24482140.0,24482140.0,12241070.0,12241070.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,네시나정,OG_2025-Q1_T03_네시나정_01,12,127562759.0,127562759.0,63781379.5,63781379.5,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,네시나정,OG_2025-Q1_T03_네시나정_02,14,120532050.0,120532050.0,60266025.0,60266025.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,네시나정,OG_2025-Q1_T03_네시나정_03,15,210428058.0,210428058.0,105214029.0,105214029.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,네시나정,OG_2025-Q1_T03_네시나정_04,6,19230577.0,19230577.0,9615288.5,9615288.5,0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,네시나정,OG_2025-Q1_T03_네시나정_05,5,36145174.0,36145174.0,18072587.0,18072587.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T03,넥시움정,OG_2025-Q1_T03_넥시움정_01,7,7684500.0,7684500.0,3842250.0,3842250.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,넥시움정,OG_2025-Q1_T03_넥시움정_02,8,27803217.0,27803217.0,13901608.5,13901608.5,-0.02,4,"clinic,mixed",direct,0.0
2025-Q1,T03,넥시움정,OG_2025-Q1_T03_넥시움정_03,8,67777109.0,67777109.0,33888554.5,33888554.5,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,넥시움정,OG_2025-Q1_T03_넥시움정_04,14,93365259.0,93365259.0,46682629.5,46682629.5,0.04,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,넥시움정,OG_2025-Q1_T03_넥시움정_05,18,102574630.0,102574630.0,51287315.0,51287315.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,디아미크롱서방정,OG_2025-Q1_T03_디아미크롱서방정_01,5,7870600.0,7870600.0,3935300.0,3935300.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,디아미크롱서방정,OG_2025-Q1_T03_디아미크롱서방정_02,9,14722200.0,14722200.0,7361100.0,7361100.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,디아미크롱서방정,OG_2025-Q1_T03_디아미크롱서방정_03,7,37246400.0,37246400.0,18623200.0,18623200.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,디아미크롱서방정,OG_2025-Q1_T03_디아미크롱서방정_04,13,45547600.0,45547600.0,22773800.0,22773800.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,디아미크롱서방정,OG_2025-Q1_T03_디아미크롱서방정_05,9,31694200.0,31694200.0,15847100.0,15847100.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,로수젯정,OG_2025-Q1_T03_로수젯정_01,9,70726896.0,70726896.0,35363448.0,35363448.0,-0.04,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,로수젯정,OG_2025-Q1_T03_로수젯정_02,6,41795754.0,41795754.0,20897877.0,20897877.0,0.01,3,"hosp,mixed",direct,0.0
2025-Q1,T03,로수젯정,OG_2025-Q1_T03_로수젯정_03,2,11710647.0,11710647.0,5855323.5,5855323.5,0.0,0,clinic,direct,0.0
2025-Q1,T03,로수젯정,OG_2025-Q1_T03_로수젯정_04,10,114023721.0,114023721.0,57011860.5,57011860.5,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,로수젯정,OG_2025-Q1_T03_로수젯정_05,11,156890385.0,156890385.0,78445192.5,78445192.5,-0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,록소르정,OG_2025-Q1_T03_록소르정_01,9,8600200.0,8600200.0,4300100.0,4300100.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,록소르정,OG_2025-Q1_T03_록소르정_02,6,14690800.0,14690800.0,7345400.0,7345400.0,0.0,1,"hosp,mixed",direct,0.0
2025-Q1,T03,록소르정,OG_2025-Q1_T03_록소르정_03,10,17090600.0,17090600.0,8545300.0,8545300.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T03,록소르정,OG_2025-Q1_T03_록소르정_04,11,19737600.0,19737600.0,9868800.0,9868800.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,록소르정,OG_2025-Q1_T03_록소르정_05,11,21140600.0,21140600.0,10570300.0,10570300.0,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,리피토정,OG_2025-Q1_T03_리피토정_01,4,4671000.0,4671000.0,2335500.0,2335500.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T03,리피토정,OG_2025-Q1_T03_리피토정_02,12,50270019.0,50270019.0,25135009.5,25135009.5,-0.02,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,리피토정,OG_2025-Q1_T03_리피토정_03,7,30566079.0,30566079.0,15283039.5,15283039.5,0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,리피토정,OG_2025-Q1_T03_리피토정_04,12,52271157.0,52271157.0,26135578.5,26135578.5,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,리피토정,OG_2025-Q1_T03_리피토정_05,6,35771139.0,35771139.0,17885569.5,17885569.5,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,서스펜정,OG_2025-Q1_T03_서스펜정_01,11,35117793.0,35117793.0,17558896.5,17558896.5,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,서스펜정,OG_2025-Q1_T03_서스펜정_02,5,16100655.0,16100655.0,8050327.5,8050327.5,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,서스펜정,OG_2025-Q1_T03_서스펜정_03,8,18832926.0,18832926.0,9416463.0,9416463.0,0.01,6,"hosp,mixed",direct,0.0
2025-Q1,T03,서스펜정,OG_2025-Q1_T03_서스펜정_04,10,20035047.0,20035047.0,10017523.5,10017523.5,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,서스펜정,OG_2025-Q1_T03_서스펜정_05,6,15748128.0,15748128.0,7874064.0,7874064.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,세파클러캡슐,OG_2025-Q1_T03_세파클러캡슐_01,7,14686100.0,14686100.0,7343050.0,7343050.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,세파클러캡슐,OG_2025-Q1_T03_세파클러캡슐_02,7,27383900.0,27383900.0,13691950.0,13691950.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,세파클러캡슐,OG_2025-Q1_T03_세파클러캡슐_03,12,26891100.0,26891100.0,13445550.0,13445550.0,0.02,6,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,세파클러캡슐,OG_2025-Q1_T03_세파클러캡슐_04,6,52846200.0,52846200.0,26423100.0,26423100.0,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,세파클러캡슐,OG_2025-Q1_T03_세파클러캡슐_05,10,38356800.0,38356800.0,19178400.0,19178400.0,0.03,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아모잘탄정,OG_2025-Q1_T03_아모잘탄정_01,12,55789860.0,55789860.0,27894930.0,27894930.0,-0.01,7,"clinic,mixed",direct,0.0
2025-Q1,T03,아모잘탄정,OG_2025-Q1_T03_아모잘탄정_02,4,8339262.0,8339262.0,4169631.0,4169631.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T03,아모잘탄정,OG_2025-Q1_T03_아모잘탄정_03,9,57211132.0,57211132.0,28605566.0,28605566.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아모잘탄정,OG_2025-Q1_T03_아모잘탄정_04,8,50172587.0,50172587.0,25086293.5,25086293.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아모잘탄정,OG_2025-Q1_T03_아모잘탄정_05,11,90431176.0,90431176.0,45215588.0,45215588.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토르바정,OG_2025-Q1_T03_아토르바정_01,8,28817861.0,28817861.0,14408930.5,14408930.5,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토르바정,OG_2025-Q1_T03_아토르바정_02,6,33511585.0,33511585.0,16755792.5,16755792.5,-0.02,0,"clinic,hosp",direct,0.0
2025-Q1,T03,아토르바정,OG_2025-Q1_T03_아토르바정_03,9,24352174.0,24352174.0,12176087.0,12176087.0,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토르바정,OG_2025-Q1_T03_아토르바정_04,16,39094597.0,39094597.0,19547298.5,19547298.5,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토르바정,OG_2025-Q1_T03_아토르바정_05,12,30338884.0,30338884.0,15169442.0,15169442.0,0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토젯정,OG_2025-Q1_T03_아토젯정_01,6,41242068.0,41242068.0,20621034.0,20621034.0,-0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토젯정,OG_2025-Q1_T03_아토젯정_02,9,103185315.0,103185315.0,51592657.5,51592657.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토젯정,OG_2025-Q1_T03_아토젯정_03,12,102372498.0,102372498.0,51186249.0,51186249.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토젯정,OG_2025-Q1_T03_아토젯정_04,11,65725092.0,65725092.0,32862546.0,32862546.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,아토젯정,OG_2025-Q1_T03_아토젯정_05,6,49009572.0,49009572.0,24504786.0,24504786.0,0.01,1,"clinic,mixed",direct,0.0
2025-Q1,T03,엑스포지정,OG_2025-Q1_T03_엑스포지정_01,12,37984266.0,37984266.0,18992133.0,18992133.0,-0.01,7,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,엑스포지정,OG_2025-Q1_T03_엑스포지정_02,8,42646800.0,42646800.0,21323400.0,21323400.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,엑스포지정,OG_2025-Q1_T03_엑스포지정_03,12,93944876.0,93944876.0,46972438.0,46972438.0,0.03,7,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,엑스포지정,OG_2025-Q1_T03_엑스포지정_04,7,44610959.0,44610959.0,22305479.5,22305479.5,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,엑스포지정,OG_2025-Q1_T03_엑스포지정_05,9,67972584.0,67972584.0,33986292.0,33986292.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,올메텍정,OG_2025-Q1_T03_올메텍정_01,9,29018935.0,29018935.0,14509467.5,14509467.5,-0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,올메텍정,OG_2025-Q1_T03_올메텍정_02,15,34696519.0,34696519.0,17348259.5,17348259.5,0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,올메텍정,OG_2025-Q1_T03_올메텍정_03,7,29389896.0,29389896.0,14694948.0,14694948.0,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,올메텍정,OG_2025-Q1_T03_올메텍정_04,13,59969405.0,59969405.0,29984702.5,29984702.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,올메텍정,OG_2025-Q1_T03_올메텍정_05,17,77598802.0,77598802.0,38799401.0,38799401.0,0.0,7,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,자누비아정,OG_2025-Q1_T03_자누비아정_01,7,82534000.0,82534000.0,41267000.0,41267000.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,자누비아정,OG_2025-Q1_T03_자누비아정_02,9,258680000.0,258680000.0,129340000.0,129340000.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,자누비아정,OG_2025-Q1_T03_자누비아정_03,3,16956000.0,16956000.0,8478000.0,8478000.0,0.01,0,"clinic,hosp",direct,0.0
2025-Q1,T03,자누비아정,OG_2025-Q1_T03_자누비아정_04,11,61160000.0,61160000.0,30580000.0,30580000.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,자누비아정,OG_2025-Q1_T03_자누비아정_05,9,191178000.0,191178000.0,95589000.0,95589000.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T03,카나브정,OG_2025-Q1_T03_카나브정_01,8,26442342.0,26442342.0,13221171.0,13221171.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,카나브정,OG_2025-Q1_T03_카나브정_02,10,43243914.0,43243914.0,21621957.0,21621957.0,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,카나브정,OG_2025-Q1_T03_카나브정_03,15,50772765.0,50772765.0,25386382.5,25386382.5,-0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,카나브정,OG_2025-Q1_T03_카나브정_04,14,62495094.0,62495094.0,31247547.0,31247547.0,-0.02,9,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,카나브정,OG_2025-Q1_T03_카나브정_05,8,43147686.0,43147686.0,21573843.0,21573843.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,타미플루캡슐,OG_2025-Q1_T03_타미플루캡슐_01,9,72843600.0,72843600.0,36421800.0,36421800.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,타미플루캡슐,OG_2025-Q1_T03_타미플루캡슐_02,7,49743400.0,49743400.0,24871700.0,24871700.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,타미플루캡슐,OG_2025-Q1_T03_타미플루캡슐_03,9,84718100.0,84718100.0,42359050.0,42359050.0,0.04,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,타미플루캡슐,OG_2025-Q1_T03_타미플루캡슐_04,10,128464900.0,128464900.0,64232450.0,64232450.0,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,타미플루캡슐,OG_2025-Q1_T03_타미플루캡슐_05,11,82723200.0,82723200.0,41361600.0,41361600.0,0.02,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,트라젠타정,OG_2025-Q1_T03_트라젠타정_01,6,10753600.0,10753600.0,5376800.0,5376800.0,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,트라젠타정,OG_2025-Q1_T03_트라젠타정_02,6,10528000.0,10528000.0,5264000.0,5264000.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,트라젠타정,OG_2025-Q1_T03_트라젠타정_03,6,9926400.0,9926400.0,4963200.0,4963200.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T03,트라젠타정,OG_2025-Q1_T03_트라젠타정_04,8,19119600.0,19119600.0,9559800.0,9559800.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,트라젠타정,OG_2025-Q1_T03_트라젠타정_05,12,24233200.0,24233200.0,12116600.0,12116600.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,플라빅스정,OG_2025-Q1_T03_플라빅스정_01,8,76104000.0,76104000.0,38052000.0,38052000.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,플라빅스정,OG_2025-Q1_T03_플라빅스정_02,12,139482000.0,139482000.0,69741000.0,69741000.0,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,플라빅스정,OG_2025-Q1_T03_플라빅스정_03,11,173754000.0,173754000.0,86877000.0,86877000.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,플라빅스정,OG_2025-Q1_T03_플라빅스정_04,14,182196000.0,182196000.0,91098000.0,91098000.0,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T03,플라빅스정,OG_2025-Q1_T03_플라빅스정_05,7,80262000.0,80262000.0,40131000.0,40131000.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T04,가브스정,OG_2025-Q1_T04_가브스정_01,10,147891441.0,147891441.0,73945720.5,73945720.5,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T04,가브스정,OG_2025-Q1_T04_가브스정_02,15,125664132.0,125664132.0,62832066.0,62832066.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T04,가브스정,OG_2025-Q1_T04_가브스정_03,10,43613735.0,43613735.0,21806867.5,21806867.5,0.01,5,"clinic,hosp,mixed",direct,0.0
