ship_id,amount_pre_share,amount_hosp_share_55,amount_clinic_share_55,amount_hosp_share_73,amount_clinic_share_73,delta_hosp,delta_clinic
S00000311,8592048.0,4296024.0,4296024.0,6014433.6,2577614.4,1718409.6,-1718409.6
S00000312,2716000.0,1358000.0,1358000.0,1901200.0,814800.0,543200.0,-543200.0
S00000313,15469830.0,7734915.0,7734915.0,10828881.0,4640949.0,3093966.0,-3093966.0
S00000314,500500.0,250250.0,250250.0,350350.0,150150.0,100100.0,-100100.0
S00000315,310000.0,155000.0,155000.0,217000.0,93000.0,62000.0,-62000.0
S00000316,2076400.0,1038200.0,1038200.0,1453480.0,622920.0,415280.0,-415280.0
S00000317,3509600.0,1754800.0,1754800.0,2456720.0,1052880.0,701920.0,-701920.0
S00000318,2134000.0,1067000.0,1067000.0,1493800.0,640200.0,426800.0,-426800.0
S00000319,4799925.0,2399962.5,2399962.5,3359947.5,1439977.5,959985.0,-959985.0
S00000320,1308000.0,654000.0,654000.0,915600.0,392400.0,261600.0,-261600.0
S00000321,5610000.0,2805000.0,2805000.0,3927000.0,1683000.0,1122000.0,-1122000.0
S00000322,9348000.0,4674000.0,4674000.0,6543600.0,2804400.0,1869600.0,-1869600.0
S00000323,1487700.0,743850.0,743850.0,1041390.0,446310.0,297540.0,-297540.0
S00000324,306900.0,153450.0,153450.0,214830.0,92070.0,61380.0,-61380.0
S00000325,16884000.0,8442000.0,8442000.0,11818800.0,5065200.0,3376800.0,-3376800.0
S00000326,2199600.0,1099800.0,1099800.0,1539720.0,659880.0,439920.0,-439920.0
S00000327,17549109.0,8774554.5,8774554.5,12284376.3,5264732.7,3509821.8,-3509821.8
S00000328,31208166.0,15604083.0,15604083.0,21845716.2,9362449.8,6241633.2,-6241633.2
S00000329,136300.0,68150.0,68150.0,95410.0,40890.0,27260.0,-27260.0
S00000330,33043173.0,16521586.5,16521586.5,23130221.1,9912951.9,6608634.6,-6608634.6
S00000331,2910600.0,1455300.0,1455300.0,2037420.0,873180.0,582120.0,-582120.0
S00000332,27632817.0,13816408.5,13816408.5,19342971.9,8289845.1,5526563.4,-5526563.4
S00000333,1184400.0,592200.0,592200.0,829080.0,355320.0,236880.0,-236880.0
S00000334,7387089.0,3693544.5,3693544.5,5170962.3,2216126.7,1477417.8,-1477417.8
S00000335,700600.0,350300.0,350300.0,490420.0,210180.0,140120.0,-140120.0
S00000336,4483941.0,2241970.5,2241970.5,3138758.7,1345182.3,896788.2,-896788.2
S00000337,9440000.0,4720000.0,4720000.0,6608000.0,2832000.0,1888000.0,-1888000.0
S00000338,13871000.0,6935500.0,6935500.0,9709700.0,4161300.0,2774200.0,-2774200.0
S00000339,10047843.0,5023921.5,5023921.5,7033490.1,3014352.9,2009568.6,-2009568.6
S00000340,1983800.0,991900.0,991900.0,1388660.0,595140.0,396760.0,-396760.0
S00000341,60800.0,30400.0,30400.0,42560.0,18240.0,12160.0,-12160.0
S00000342,8968000.0,4484000.0,4484000.0,6277600.0,2690400.0,1793600.0,-1793600.0
S00000343,16183881.0,8091940.5,8091940.5,11328716.7,4855164.3,3236776.2,-3236776.2
S00000344,1237500.0,618750.0,618750.0,866250.0,371250.0,247500.0,-247500.0
S00000345,9702000.0,4851000.0,4851000.0,6791400.0,2910600.0,1940400.0,-1940400.0
S00000346,1052800.0,526400.0,526400.0,736960.0,315840.0,210560.0,-210560.0
S00000347,2923700.0,1461850.0,1461850.0,2046590.0,877110.0,584740.0,-584740.0
S00000348,3758700.0,1879350.0,1879350.0,2631090.0,1127610.0,751740.0,-751740.0
S00000349,1351974.0,675987.0,675987.0,946381.8,405592.2,270394.8,-270394.8
S00000350,22156116.0,11078058.0,11078058.0,15509281.2,6646834.8,4431223.2,-4431223.2
S00000351,207900.0,103950.0,103950.0,145530.0,62370.0,41580.0,-41580.0
S00000352,9814935.0,4907467.5,4907467.5,6870454.5,2944480.5,1962987.0,-1962987.0
S00000353,118800.0,59400.0,59400.0,83160.0,35640.0,23760.0,-23760.0
S00000354,819000.0,409500.0,409500.0,573300.0,245700.0,163800.0,-163800.0
S00000355,483600.0,241800.0,241800.0,338520.0,145080.0,96720.0,-96720.0
S00000356,975800.0,487900.0,487900.0,683060.0,292740.0,195160.0,-195160.0
S00000357,1127000.0,563500.0,563500.0,788900.0,338100.0,225400.0,-225400.0
S00000358,1168000.0,584000.0,584000.0,817600.0,350400.0,233600.0,-233600.0
S00000359,2303964.0,1151982.0,1151982.0,1612774.8,691189.2,460792.8,-460792.8
S00000360,1787600.0,893800.0,893800.0,1251320.0,536280.0,357520.0,-357520.0
S00000361,539600.0,269800.0,269800.0,377720.0,161880.0,107920.0,-107920.0
S00000362,5016000.0,2508000.0,2508000.0,3511200.0,1504800.0,1003200.0,-1003200.0
S00000363,12919905.0,6459952.5,6459952.5,9043933.5,3875971.5,2583981.0,-2583981.0
S00000364,16192176.0,8096088.0,8096088.0,11334523.2,4857652.8,3238435.2,-3238435.2
S00000365,18144000.0,9072000.0,9072000.0,12700800.0,5443200.0,3628800.0,-3628800.0
S00000366,1955200.0,977600.0,977600.0,1368640.0,586560.0,391040.0,-391040.0
S00000367,380600.0,190300.0,190300.0,266420.0,114180.0,76120.0,-76120.0
S00000368,2458500.0,1229250.0,1229250.0,1720950.0,737550.0,491700.0,-491700.0
S00000369,4679910.0,2339955.0,2339955.0,3275937.0,1403973.0,935982.0,-935982.0
S00000370,32279169.0,16139584.5,16139584.5,22595418.3,9683750.7,6455833.8,-6455833.8
S00000371,29714166.0,14857083.0,14857083.0,20799916.2,8914249.8,5942833.2,-5942833.2
S00000372,1976400.0,988200.0,988200.0,1383480.0,592920.0,395280.0,-395280.0
S00000373,554400.0,277200.0,277200.0,388080.0,166320.0,110880.0,-110880.0
S00000374,11952144.0,5976072.0,5976072.0,8366500.8,3585643.2,2390428.8,-2390428.8
S00000375,483600.0,241800.0,241800.0,338520.0,145080.0,96720.0,-96720.0
S00000376,606800.0,303400.0,303400.0,424760.0,182040.0,121360.0,-121360.0
S00000377,46020000.0,23010000.0,23010000.0,32214000.0,13806000.0,9204000.0,-9204000.0
S00000378,12804000.0,6402000.0,6402000.0,8962800.0,3841200.0,2560800.0,-2560800.0
S00000379,8767863.0,4383931.5,4383931.5,6137504.1,2630358.9,1753572.6,-1753572.6
S00000380,272500.0,136250.0,136250.0,190750.0,81750.0,54500.0,-54500.0
S00000381,330600.0,165300.0,165300.0,231420.0,99180.0,66120.0,-66120.0
S00000382,32370000.0,16185000.0,16185000.0,22659000.0,9711000.0,6474000.0,-6474000.0
S00000383,3095100.0,1547550.0,1547550.0,2166570.0,928530.0,619020.0,-619020.0
S00000384,17572191.0,8786095.5,8786095.5,12300533.7,5271657.3,3514438.2,-3514438.2
S00000385,2394000.0,1197000.0,1197000.0,1675800.0,718200.0,478800.0,-478800.0
S00000386,3684800.0,1842400.0,1842400.0,2579360.0,1105440.0,736960.0,-736960.0
S00000387,2768000.0,1384000.0,1384000.0,1937600.0,830400.0,553600.0,-553600.0
S00000388,2533000.0,1266500.0,1266500.0,1773100.0,759900.0,506600.0,-506600.0
S00000389,61100.0,30550.0,30550.0,42770.0,18330.0,12220.0,-12220.0
S00000390,22538118.0,11269059.0,11269059.0,15776682.6,6761435.4,4507623.6,-4507623.6
S00000391,2003400.0,1001700.0,1001700.0,1402380.0,601020.0,400680.0,-400680.0
S00000392,1660989.0,830494.5,830494.5,1162692.3,498296.7,332197.8,-332197.8
S00000393,1029600.0,514800.0,514800.0,720720.0,308880.0,205920.0,-205920.0
S00000394,4897059.0,2448529.5,2448529.5,3427941.3,1469117.7,979411.8,-979411.8
S00000395,2223000.0,1111500.0,1111500.0,1556100.0,666900.0,444600.0,-444600.0
S00000396,1533400.0,766700.0,766700.0,1073380.0,460020.0,306680.0,-306680.0
S00000397,1990200.0,995100.0,995100.0,1393140.0,597060.0,398040.0,-398040.0
S00000398,576700.0,288350.0,288350.0,403690.0,173010.0,115340.0,-115340.0
S00000399,1269600.0,634800.0,634800.0,888720.0,380880.0,253920.0,-253920.0
S00000400,675800.0,337900.0,337900.0,473060.0,202740.0,135160.0,-135160.0
S00000401,497800.0,248900.0,248900.0,348460.0,149340.0,99560.0,-99560.0
S00000402,9424000.0,4712000.0,4712000.0,6596800.0,2827200.0,1884800.0,-1884800.0
S00000403,1537000.0,768500.0,768500.0,1075900.0,461100.0,307400.0,-307400.0
S00000404,13984152.0,6992076.0,6992076.0,9788906.4,4195245.6,2796830.4,-2796830.4
S00000405,2898000.0,1449000.0,1449000.0,2028600.0,869400.0,579600.0,-579600.0
S00000406,2744800.0,1372400.0,1372400.0,1921360.0,823440.0,548960.0,-548960.0
S00000407,2300900.0,1150450.0,1150450.0,1610630.0,690270.0,460180.0,-460180.0
S00000408,1221800.0,610900.0,610900.0,855260.0,366540.0,244360.0,-244360.0
S00000409,437100.0,218550.0,218550.0,305970.0,131130.0,87420.0,-87420.0
S00000410,3356700.0,1678350.0,1678350.0,2349690.0,1007010.0,671340.0,-671340.0
S00000411,14678082.0,7339041.0,7339041.0,10274657.4,4403424.6,2935616.4,-2935616.4
S00000412,2968200.0,1484100.0,1484100.0,2077740.0,890460.0,593640.0,-593640.0
S00000413,2241900.0,1120950.0,1120950.0,1569330.0,672570.0,448380.0,-448380.0
S00000414,142800.0,71400.0,71400.0,99960.0,42840.0,28560.0,-28560.0
S00000415,942400.0,471200.0,471200.0,659680.0,282720.0,188480.0,-188480.0
S00000416,1336600.0,668300.0,668300.0,935620.0,400980.0,267320.0,-267320.0
S00000417,2318400.0,1159200.0,1159200.0,1622880.0,695520.0,463680.0,-463680.0
S00000418,17460000.0,8730000.0,8730000.0,12222000.0,5238000.0,3492000.0,-3492000.0
S00000419,11583819.0,5791909.5,5791909.5,8108673.3,3475145.7,2316763.8,-2316763.8
S00000420,12423123.0,6211561.5,6211561.5,8696186.1,3726936.9,2484624.6,-2484624.6
S00000421,714400.0,357200.0,357200.0,500080.0,214320.0,142880.0,-142880.0
S00000422,77610000.0,38805000.0,38805000.0,54327000.0,23283000.0,15522000.0,-15522000.0
S00000423,1470600.0,735300.0,735300.0,1029420.0,441180.0,294120.0,-294120.0
S00000424,673200.0,336600.0,336600.0,471240.0,201960.0,134640.0,-134640.0
S00000425,20412000.0,10206000.0,10206000.0,14288400.0,6123600.0,4082400.0,-4082400.0
S00000426,3553200.0,1776600.0,1776600.0,2487240.0,1065960.0,710640.0,-710640.0
S00000427,2352800.0,1176400.0,1176400.0,1646960.0,705840.0,470560.0,-470560.0
S00000428,562800.0,281400.0,281400.0,393960.0,168840.0,112560.0,-112560.0
S00000429,310200.0,155100.0,155100.0,217140.0,93060.0,62040.0,-62040.0
S00000430,14707077.0,7353538.5,7353538.5,10294953.9,4412123.1,2941415.4,-2941415.4
S00000431,1253007.0,626503.5,626503.5,877104.9,375902.1,250601.4,-250601.4
S00000432,1166400.0,583200.0,583200.0,816480.0,349920.0,233280.0,-233280.0
S00000433,9736893.0,4868446.5,4868446.5,6815825.1,2921067.9,1947378.6,-1947378.6
S00000434,1154300.0,577150.0,577150.0,808010.0,346290.0,230860.0,-230860.0
S00000435,11400000.0,5700000.0,5700000.0,7980000.0,3420000.0,2280000.0,-2280000.0
S00000436,12235839.0,6117919.5,6117919.5,8565087.3,3670751.7,2447167.8,-2447167.8
S00000437,1465100.0,732550.0,732550.0,1025570.0,439530.0,293020.0,-293020.0
S00000438,985500.0,492750.0,492750.0,689850.0,295650.0,197100.0,-197100.0
S00000439,276000.0,138000.0,138000.0,193200.0,82800.0,55200.0,-55200.0
S00000440,4343043.0,2171521.5,2171521.5,3040130.1,1302912.9,868608.6,-868608.6
S00000441,326800.0,163400.0,163400.0,228760.0,98040.0,65360.0,-65360.0
S00000442,6156000.0,3078000.0,3078000.0,4309200.0,1846800.0,1231200.0,-1231200.0
S00000443,3180600.0,1590300.0,1590300.0,2226420.0,954180.0,636120.0,-636120.0
S00000444,828009.0,414004.5,414004.5,579606.3,248402.7,165601.8,-165601.8
S00000445,10458000.0,5229000.0,5229000.0,7320600.0,3137400.0,2091600.0,-2091600.0
S00000446,1353600.0,676800.0,676800.0,947520.0,406080.0,270720.0,-270720.0
S00000447,830400.0,415200.0,415200.0,581280.0,249120.0,166080.0,-166080.0
S00000448,28388151.0,14194075.5,14194075.5,19871705.7,8516445.3,5677630.2,-5677630.2
S00000449,467991.0,233995.5,233995.5,327593.7,140397.3,93598.2,-93598.2
S00000450,34571181.0,17285590.5,17285590.5,24199826.7,10371354.3,6914236.2,-6914236.2
S00000451,28819161.0,14409580.5,14409580.5,20173412.7,8645748.3,5763832.2,-5763832.2
S00000452,3589000.0,1794500.0,1794500.0,2512300.0,1076700.0,717800.0,-717800.0
S00000453,1240800.0,620400.0,620400.0,868560.0,372240.0,248160.0,-248160.0
S00000454,10126122.0,5063061.0,5063061.0,7088285.4,3037836.6,2025224.4,-2025224.4
S00000455,10146000.0,5073000.0,5073000.0,7102200.0,3043800.0,2029200.0,-2029200.0
S00000456,5775924.0,2887962.0,2887962.0,4043146.8,1732777.2,1155184.8,-1155184.8
S00000457,18408000.0,9204000.0,9204000.0,12885600.0,5522400.0,3681600.0,-3681600.0
S00000458,9118000.0,4559000.0,4559000.0,6382600.0,2735400.0,1823600.0,-1823600.0
S00000459,993600.0,496800.0,496800.0,695520.0,298080.0,198720.0,-198720.0
S00000460,4242042.0,2121021.0,2121021.0,2969429.4,1272612.6,848408.4,-848408.4
S00000461,3069000.0,1534500.0,1534500.0,2148300.0,920700.0,613800.0,-613800.0
S00000462,76440000.0,38220000.0,38220000.0,53508000.0,22932000.0,15288000.0,-15288000.0
S00000463,2146000.0,1073000.0,1073000.0,1502200.0,643800.0,429200.0,-429200.0
S00000464,14904162.0,7452081.0,7452081.0,10432913.4,4471248.6,2980832.4,-2980832.4
S00000465,7812000.0,3906000.0,3906000.0,5468400.0,2343600.0,1562400.0,-1562400.0
S00000466,3534400.0,1767200.0,1767200.0,2474080.0,1060320.0,706880.0,-706880.0
S00000467,778500.0,389250.0,389250.0,544950.0,233550.0,155700.0,-155700.0
S00000468,32148171.0,16074085.5,16074085.5,22503719.7,9644451.3,6429634.2,-6429634.2
S00000469,799000.0,399500.0,399500.0,559300.0,239700.0,159800.0,-159800.0
S00000470,1286400.0,643200.0,643200.0,900480.0,385920.0,257280.0,-257280.0
S00000471,945000.0,472500.0,472500.0,661500.0,283500.0,189000.0,-189000.0
S00000472,29595804.0,14797902.0,14797902.0,20717062.8,8878741.2,5919160.8,-5919160.8
S00000473,1485000.0,742500.0,742500.0,1039500.0,445500.0,297000.0,-297000.0
S00000474,1101100.0,550550.0,550550.0,770770.0,330330.0,220220.0,-220220.0
S00000475,458800.0,229400.0,229400.0,321160.0,137640.0,91760.0,-91760.0
S00000476,1574400.0,787200.0,787200.0,1102080.0,472320.0,314880.0,-314880.0
S00000477,1888000.0,944000.0,944000.0,1321600.0,566400.0,377600.0,-377600.0
S00000478,17169000.0,8584500.0,8584500.0,12018300.0,5150700.0,3433800.0,-3433800.0
S00000479,5631912.0,2815956.0,2815956.0,3942338.4,1689573.6,1126382.4,-1126382.4
S00000480,1384300.0,692150.0,692150.0,969010.0,415290.0,276860.0,-276860.0
S00000481,391400.0,195700.0,195700.0,273980.0,117420.0,78280.0,-78280.0
S00000482,31980000.0,15990000.0,15990000.0,22386000.0,9594000.0,6396000.0,-6396000.0
S00000483,1111500.0,555750.0,555750.0,778050.0,333450.0,222300.0,-222300.0
S00000484,445500.0,222750.0,222750.0,311850.0,133650.0,89100.0,-89100.0
S00000485,21168000.0,10584000.0,10584000.0,14817600.0,6350400.0,4233600.0,-4233600.0
S00000486,1146800.0,573400.0,573400.0,802760.0,344040.0,229360.0,-229360.0
S00000487,2093300.0,1046650.0,1046650.0,1465310.0,627990.0,418660.0,-418660.0
S00000488,37224198.0,18612099.0,18612099.0,26056938.6,11167259.4,7444839.6,-7444839.6
S00000489,3535932.0,1767966.0,1767966.0,2475152.4,1060779.6,707186.4,-707186.4
S00000490,18527097.0,9263548.5,9263548.5,12968967.9,5558129.1,3705419.4,-3705419.4
S00000491,2740500.0,1370250.0,1370250.0,1918350.0,822150.0,548100.0,-548100.0
S00000492,1707200.0,853600.0,853600.0,1195040.0,512160.0,341440.0,-341440.0
S00000493,2171400.0,1085700.0,1085700.0,1519980.0,651420.0,434280.0,-434280.0
S00000494,172900.0,86450.0,86450.0,121030.0,51870.0,34580.0,-34580.0
S00000495,1083000.0,541500.0,541500.0,758100.0,324900.0,216600.0,-216600.0
S00000496,6307917.0,3153958.5,3153958.5,4415541.9,1892375.1,1261583.4,-1261583.4
S00000497,14160000.0,7080000.0,7080000.0,9912000.0,4248000.0,2832000.0,-2832000.0
S00000498,2037000.0,1018500.0,1018500.0,1425900.0,611100.0,407400.0,-407400.0
S00000499,538200.0,269100.0,269100.0,376740.0,161460.0,107640.0,-107640.0
S00000500,1853000.0,926500.0,926500.0,1297100.0,555900.0,370600.0,-370600.0
S00000501,3927000.0,1963500.0,1963500.0,2748900.0,1178100.0,785400.0,-785400.0
S00000502,6006000.0,3003000.0,3003000.0,4204200.0,1801800.0,1201200.0,-1201200.0
S00000503,855000.0,427500.0,427500.0,598500.0,256500.0,171000.0,-171000.0
S00000504,49500.0,24750.0,24750.0,34650.0,14850.0,9900.0,-9900.0
S00000505,22302000.0,11151000.0,11151000.0,15611400.0,6690600.0,4460400.0,-4460400.0
S00000506,2293600.0,1146800.0,1146800.0,1605520.0,688080.0,458720.0,-458720.0
S00000507,3287000.0,1643500.0,1643500.0,2300900.0,986100.0,657400.0,-657400.0
S00000508,1692009.0,846004.5,846004.5,1184406.3,507602.7,338401.8,-338401.8
S00000509,480987.0,240493.5,240493.5,336690.9,144296.1,96197.4,-96197.4
S00000510,321600.0,160800.0,160800.0,225120.0,96480.0,64320.0,-64320.0
S00000511,10740060.0,5370030.0,5370030.0,7518042.0,3222018.0,2148012.0,-2148012.0
S00000512,3724800.0,1862400.0,1862400.0,2607360.0,1117440.0,744960.0,-744960.0
S00000513,1226700.0,613350.0,613350.0,858690.0,368010.0,245340.0,-245340.0
S00000514,11454138.0,5727069.0,5727069.0,8017896.6,3436241.4,2290827.6,-2290827.6
S00000515,8379000.0,4189500.0,4189500.0,5865300.0,2513700.0,1675800.0,-1675800.0
S00000516,1519600.0,759800.0,759800.0,1063720.0,455880.0,303920.0,-303920.0
S00000517,2974600.0,1487300.0,1487300.0,2082220.0,892380.0,594920.0,-594920.0
S00000518,7857000.0,3928500.0,3928500.0,5499900.0,2357100.0,1571400.0,-1571400.0
S00000519,455400.0,227700.0,227700.0,318780.0,136620.0,91080.0,-91080.0
S00000520,1613200.0,806600.0,806600.0,1129240.0,483960.0,322640.0,-322640.0
S00000521,1287000.0,643500.0,643500.0,900900.0,386100.0,257400.0,-257400.0
S00000522,3738000.0,1869000.0,1869000.0,2616600.0,1121400.0,747600.0,-747600.0
S00000523,19311858.0,9655929.0,9655929.0,13518300.6,5793557.4,3862371.6,-3862371.6
S00000524,14628159.0,7314079.5,7314079.5,10239711.3,4388447.7,2925631.8,-2925631.8
S00000525,25074000.0,12537000.0,12537000.0,17551800.0,7522200.0,5014800.0,-5014800.0
S00000526,150400.0,75200.0,75200.0,105280.0,45120.0,30080.0,-30080.0
S00000527,3390800.0,1695400.0,1695400.0,2373560.0,1017240.0,678160.0,-678160.0
S00000528,2756500.0,1378250.0,1378250.0,1929550.0,826950.0,551300.0,-551300.0
S00000529,408900.0,204450.0,204450.0,286230.0,122670.0,81780.0,-81780.0
S00000530,18336096.0,9168048.0,9168048.0,12835267.2,5500828.8,3667219.2,-3667219.2
S00000531,23628132.0,11814066.0,11814066.0,16539692.4,7088439.6,4725626.4,-4725626.4
S00000532,1668400.0,834200.0,834200.0,1167880.0,500520.0,333680.0,-333680.0
S00000533,1089000.0,544500.0,544500.0,762300.0,326700.0,217800.0,-217800.0
S00000534,81900.0,40950.0,40950.0,57330.0,24570.0,16380.0,-16380.0
S00000535,3135000.0,1567500.0,1567500.0,2194500.0,940500.0,627000.0,-627000.0
S00000536,549400.0,274700.0,274700.0,384580.0,164820.0,109880.0,-109880.0
S00000537,1498000.0,749000.0,749000.0,1048600.0,449400.0,299600.0,-299600.0
S00000538,18818000.0,9409000.0,9409000.0,13172600.0,5645400.0,3763600.0,-3763600.0
S00000539,655500.0,327750.0,327750.0,458850.0,196650.0,131100.0,-131100.0
S00000540,1417000.0,708500.0,708500.0,991900.0,425100.0,283400.0,-283400.0
S00000541,91200.0,45600.0,45600.0,63840.0,27360.0,18240.0,-18240.0
S00000542,6972000.0,3486000.0,3486000.0,4880400.0,2091600.0,1394400.0,-1394400.0
S00000543,1026000.0,513000.0,513000.0,718200.0,307800.0,205200.0,-205200.0
S00000544,1732500.0,866250.0,866250.0,1212750.0,519750.0,346500.0,-346500.0
S00000545,1134000.0,567000.0,567000.0,793800.0,340200.0,226800.0,-226800.0
S00000546,2632000.0,1316000.0,1316000.0,1842400.0,789600.0,526400.0,-526400.0
S00000547,29463183.0,14731591.5,14731591.5,20624228.1,8838954.9,5892636.6,-5892636.6
S00000548,582900.0,291450.0,291450.0,408030.0,174870.0,116580.0,-116580.0
S00000549,2552931.0,1276465.5,1276465.5,1787051.7,765879.3,510586.2,-510586.2
S00000550,20628108.0,10314054.0,10314054.0,14439675.6,6188432.4,4125621.6,-4125621.6
S00000551,1530900.0,765450.0,765450.0,1071630.0,459270.0,306180.0,-306180.0
S00000552,2095200.0,1047600.0,1047600.0,1466640.0,628560.0,419040.0,-419040.0
S00000553,2368800.0,1184400.0,1184400.0,1658160.0,710640.0,473760.0,-473760.0
S00000554,1570800.0,785400.0,785400.0,1099560.0,471240.0,314160.0,-314160.0
S00000555,1653000.0,826500.0,826500.0,1157100.0,495900.0,330600.0,-330600.0
S00000556,684400.0,342200.0,342200.0,479080.0,205320.0,136880.0,-136880.0
S00000557,1223600.0,611800.0,611800.0,856520.0,367080.0,244720.0,-244720.0
S00000558,620500.0,310250.0,310250.0,434350.0,186150.0,124100.0,-124100.0
S00000559,1359300.0,679650.0,679650.0,951510.0,407790.0,271860.0,-271860.0
S00000560,1624100.0,812050.0,812050.0,1136870.0,487230.0,324820.0,-324820.0
S00000561,2937000.0,1468500.0,1468500.0,2055900.0,881100.0,587400.0,-587400.0
S00000562,13756000.0,6878000.0,6878000.0,9629200.0,4126800.0,2751200.0,-2751200.0
S00000563,1348500.0,674250.0,674250.0,943950.0,404550.0,269700.0,-269700.0
S00000564,2208024.0,1104012.0,1104012.0,1545616.8,662407.2,441604.8,-441604.8
S00000565,21042000.0,10521000.0,10521000.0,14729400.0,6312600.0,4208400.0,-4208400.0
S00000566,1804800.0,902400.0,902400.0,1263360.0,541440.0,360960.0,-360960.0
S00000567,3010200.0,1505100.0,1505100.0,2107140.0,903060.0,602040.0,-602040.0
S00000568,1013200.0,506600.0,506600.0,709240.0,303960.0,202640.0,-202640.0
S00000569,878900.0,439450.0,439450.0,615230.0,263670.0,175780.0,-175780.0
S00000570,6112032.0,3056016.0,3056016.0,4278422.4,1833609.6,1222406.4,-1222406.4
S00000571,35621199.0,17810599.5,17810599.5,24934839.3,10686359.7,7124239.8,-7124239.8
S00000572,1863000.0,931500.0,931500.0,1304100.0,558900.0,372600.0,-372600.0
S00000573,1536900.0,768450.0,768450.0,1075830.0,461070.0,307380.0,-307380.0
S00000574,254800.0,127400.0,127400.0,178360.0,76440.0,50960.0,-50960.0
S00000575,6270000.0,3135000.0,3135000.0,4389000.0,1881000.0,1254000.0,-1254000.0
S00000576,549400.0,274700.0,274700.0,384580.0,164820.0,109880.0,-109880.0
S00000577,17228000.0,8614000.0,8614000.0,12059600.0,5168400.0,3445600.0,-3445600.0
